00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.1494809240102768,0.13477598130702972,0.1564553827047348,0.15319880843162537,0.1641300618648529,0.16234716773033142,0.1315222829580307,0.12270999699831009,0.126908078789711,0.12633772194385529,0.14631284773349762,0.15287525951862335,0.13242478668689728,0.11823421716690063,0.11638879030942917,
