00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.1754782795906067,0.13572178781032562,0.16738398373126984,0.17205651104450226,0.20679599046707153,0.19234444200992584,0.15018834173679352,0.13550007343292236,0.13287176191806793,0.1343667060136795,0.16162006556987762,0.1761506348848343,0.14674092829227448,0.1348501592874527,0.16901428997516632,
