00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.03891986608505249,0.04869360104203224,0.05162122845649719,0.04981047287583351,0.06756898760795593,0.05611725524067879,0.047491658478975296,0.04523666575551033,0.04634082317352295,0.04496362432837486,0.05159228667616844,0.060579728335142136,0.047296762466430664,0.044063836336135864,0.03878775238990784,
