00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.08790076524019241,0.12291567772626877,0.14933104813098907,0.1586308777332306,0.1598415970802307,0.1636735200881958,0.15350869297981262,0.14568941295146942,0.13461752235889435,0.12839247286319733,0.15508201718330383,0.1572856456041336,0.14674867689609528,0.134401336312294,0.08773373812437057,
