00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.027664395049214363,0.037414636462926865,0.03743055835366249,0.04021969810128212,0.056394536048173904,0.0508979894220829,0.032553356140851974,0.030885735526680946,0.03501268848776817,0.03222561627626419,0.03501391038298607,0.05169737711548805,0.03527064993977547,0.030589358881115913,0.02749207429587841,
