00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.027866797521710396,0.023014547303318977,0.020635083317756653,0.019387006759643555,0.030319975689053535,0.02237449400126934,0.02231922186911106,0.024117978289723396,0.024023035541176796,0.021480947732925415,0.02207811363041401,0.031113803386688232,0.022333519533276558,0.0229157954454422,0.027808785438537598,
