00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.021788135170936584,0.03672664240002632,0.026511037722229958,0.025905264541506767,0.040922317653894424,0.03170880302786827,0.0229610875248909,0.025134965777397156,0.026390569284558296,0.025758089497685432,0.025111086666584015,0.03353272005915642,0.030168453231453896,0.02533799596130848,0.021695146337151527,
