00,03,05,06,07,08,09,10,11,14,15,16,17,18,19,
0.0298034455627203,0.028826089575886726,0.02825370989739895,0.02528602071106434,0.03736765310168266,0.026312803849577904,0.025060368701815605,0.02757706306874752,0.028738118708133698,0.026726752519607544,0.029083063825964928,0.036865927278995514,0.02735009230673313,0.0274137482047081,0.029848329722881317,
